               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 101,            0.029118,            0.011185,           0.0055056,             0.99775,                   1,               0.995,             0.79304,             0.01352,           0.0034219,           0.0016386,             0.00505,             0.00505,             0.00505
                 102,            0.027883,            0.010295,           0.0071143,             0.99751,                   1,               0.995,             0.83018,            0.010383,           0.0033923,           0.0016284,           0.0050005,           0.0050005,           0.0050005
                 103,            0.024918,            0.011445,            0.010312,             0.99798,                   1,               0.995,             0.83506,            0.013335,           0.0032547,           0.0015786,            0.004951,            0.004951,            0.004951
                 104,            0.025555,            0.010869,           0.0073078,             0.99799,                   1,               0.995,             0.74877,            0.010429,           0.0031943,           0.0015726,           0.0049015,           0.0049015,           0.0049015
                 105,            0.027271,            0.012854,           0.0074585,              0.9981,                   1,               0.995,             0.77002,            0.013145,           0.0031829,           0.0015699,            0.004852,            0.004852,            0.004852
                 106,            0.028322,            0.011162,           0.0077203,             0.99795,                   1,               0.995,             0.83945,           0.0093509,            0.003145,            0.001566,           0.0048025,           0.0048025,           0.0048025
                 107,            0.024686,            0.010798,           0.0099125,              0.9981,                   1,               0.995,             0.82953,           0.0099379,           0.0030694,           0.0015396,            0.004753,            0.004753,            0.004753
                 108,            0.026111,            0.010944,           0.0050771,             0.99819,                   1,               0.995,             0.78446,            0.013259,           0.0031787,           0.0015389,           0.0047035,           0.0047035,           0.0047035
                 109,            0.026543,            0.011946,           0.0054884,              0.9981,                   1,               0.995,             0.75475,            0.013592,           0.0033074,           0.0015293,            0.004654,            0.004654,            0.004654
                 110,            0.026991,            0.010959,           0.0098758,             0.99805,                   1,               0.995,             0.81108,            0.011025,           0.0032238,           0.0015392,           0.0046045,           0.0046045,           0.0046045
                 111,            0.024494,            0.011052,           0.0066393,             0.99779,                   1,               0.995,             0.81478,            0.010901,           0.0031248,           0.0015112,            0.004555,            0.004555,            0.004555
                 112,            0.025433,             0.01026,           0.0078943,             0.99766,                   1,               0.995,              0.7999,            0.010947,           0.0030306,           0.0015039,           0.0045055,           0.0045055,           0.0045055
                 113,            0.025516,            0.011122,           0.0081915,               0.998,                   1,               0.995,             0.84001,            0.011405,           0.0028197,           0.0015226,            0.004456,            0.004456,            0.004456
                 114,             0.02343,            0.010141,           0.0090626,             0.99816,                   1,               0.995,             0.78484,            0.010635,           0.0027805,           0.0015468,           0.0044065,           0.0044065,           0.0044065
